state,city,population,violent_crime,murder_and_nonnegligent_manslaughter,rape,robbery,aggravated_assault,property_crime,burglary,larceny_theft,motor_vehicle_theft,arson,year
TEXAS,Primera,5103.0,3.0,0.0,0.0,0.0,3.0,59.0,8.0,47.0,4.0,0.0,2019-12-31
TEXAS,Prosper5,24814.0,14.0,0.0,0.0,2.0,12.0,218.0,23.0,184.0,11.0,0.0,2019-12-31
TEXAS,Queen City,1450.0,14.0,1.0,2.0,0.0,11.0,26.0,10.0,15.0,1.0,0.0,2019-12-31
TEXAS,Ralls,1814.0,3.0,0.0,0.0,0.0,3.0,12.0,8.0,4.0,0.0,0.0,2019-12-31
TEXAS,Rancho Viejo,2480.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,5.0,0.0,0.0,2019-12-31
TEXAS,Raymondville,10894.0,126.0,0.0,7.0,4.0,115.0,243.0,108.0,130.0,5.0,3.0,2019-12-31
TEXAS,Red Oak5,13429.0,17.0,0.0,0.0,9.0,8.0,307.0,77.0,210.0,20.0,0.0,2019-12-31
TEXAS,Refugio,2757.0,3.0,0.0,0.0,0.0,3.0,21.0,5.0,13.0,3.0,0.0,2019-12-31
TEXAS,"Reno, Lamar County",3333.0,8.0,0.0,0.0,1.0,7.0,49.0,5.0,42.0,2.0,0.0,2019-12-31
TEXAS,"Reno, Parker County",3333.0,16.0,0.0,2.0,1.0,13.0,28.0,9.0,14.0,5.0,0.0,2019-12-31
TEXAS,Richardson5,123893.0,178.0,4.0,28.0,63.0,83.0,2279.0,292.0,1742.0,245.0,3.0,2019-12-31
TEXAS,Richland Hills,8060.0,39.0,1.0,7.0,13.0,18.0,286.0,32.0,213.0,41.0,0.0,2019-12-31
TEXAS,Richmond,12086.0,45.0,0.0,8.0,6.0,31.0,224.0,36.0,178.0,10.0,1.0,2019-12-31
TEXAS,Richwood,4007.0,3.0,0.0,3.0,0.0,0.0,69.0,13.0,49.0,7.0,2.0,2019-12-31
TEXAS,Rio Grande City5,14607.0,14.0,0.0,0.0,0.0,14.0,269.0,59.0,186.0,24.0,2.0,2019-12-31
TEXAS,Rio Hondo5,2806.0,7.0,1.0,0.0,0.0,6.0,17.0,8.0,9.0,0.0,0.0,2019-12-31
TEXAS,Roanoke5,9563.0,12.0,0.0,2.0,3.0,7.0,113.0,17.0,91.0,5.0,0.0,2019-12-31
TEXAS,Rockdale,5665.0,15.0,1.0,1.0,1.0,12.0,135.0,22.0,95.0,18.0,0.0,2019-12-31
TEXAS,Rockport5,10854.0,26.0,0.0,6.0,3.0,17.0,441.0,106.0,303.0,32.0,2.0,2019-12-31
TEXAS,Rockwall,46096.0,50.0,0.0,13.0,8.0,29.0,740.0,70.0,605.0,65.0,0.0,2019-12-31
TEXAS,Roma,11527.0,24.0,0.0,5.0,1.0,18.0,108.0,27.0,63.0,18.0,2.0,2019-12-31
TEXAS,Roman Forest,2031.0,3.0,0.0,0.0,0.0,3.0,9.0,0.0,8.0,1.0,0.0,2019-12-31
TEXAS,Rosenberg,38936.0,148.0,0.0,33.0,22.0,93.0,684.0,131.0,489.0,64.0,0.0,2019-12-31
TEXAS,Round Rock,132747.0,165.0,3.0,21.0,51.0,90.0,2235.0,165.0,2017.0,53.0,4.0,2019-12-31
TEXAS,Royse City,13539.0,22.0,2.0,7.0,1.0,12.0,168.0,15.0,134.0,19.0,0.0,2019-12-31
TEXAS,Runaway Bay,1579.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2019-12-31
TEXAS,Rusk,5582.0,5.0,0.0,0.0,0.0,5.0,93.0,23.0,65.0,5.0,0.0,2019-12-31
TEXAS,Sabinal,1675.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,14.0,0.0,0.0,2019-12-31
TEXAS,Sachse,26926.0,13.0,0.0,3.0,1.0,9.0,185.0,24.0,146.0,15.0,0.0,2019-12-31
TEXAS,Saginaw,24382.0,45.0,0.0,29.0,9.0,7.0,409.0,47.0,313.0,49.0,0.0,2019-12-31
TEXAS,Salado,2375.0,2.0,0.0,0.0,0.0,2.0,32.0,20.0,9.0,3.0,0.0,2019-12-31
TEXAS,San Angelo,101072.0,357.0,5.0,56.0,32.0,264.0,3173.0,512.0,2437.0,224.0,7.0,2019-12-31
TEXAS,San Antonio,1559166.0,11046.0,105.0,1630.0,1965.0,7346.0,67422.0,8172.0,51469.0,7781.0,181.0,2019-12-31
TEXAS,San Augustine,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
TEXAS,San Benito,24394.0,161.0,1.0,25.0,14.0,121.0,946.0,164.0,746.0,36.0,3.0,2019-12-31
TEXAS,San Diego,4226.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
TEXAS,San Elizario,9129.0,9.0,0.0,1.0,0.0,8.0,34.0,4.0,26.0,4.0,0.0,2019-12-31
TEXAS,San Juan,37542.0,173.0,1.0,22.0,18.0,132.0,859.0,101.0,711.0,47.0,1.0,2019-12-31
TEXAS,San Marcos,66279.0,241.0,8.0,78.0,26.0,129.0,1530.0,228.0,1176.0,126.0,1.0,2019-12-31
TEXAS,San Saba,3152.0,8.0,0.0,1.0,0.0,7.0,57.0,24.0,29.0,4.0,0.0,2019-12-31
TEXAS,Sansom Park Village,6000.0,8.0,0.0,0.0,3.0,5.0,113.0,41.0,50.0,22.0,1.0,2019-12-31
TEXAS,Santa Fe5,13657.0,15.0,0.0,5.0,4.0,6.0,127.0,21.0,89.0,17.0,2.0,2019-12-31
TEXAS,Santa Rosa,2767.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,5.0,1.0,0.0,2019-12-31
TEXAS,Schertz,42337.0,78.0,0.0,22.0,9.0,47.0,559.0,67.0,458.0,34.0,1.0,2019-12-31
TEXAS,Schulenburg,2929.0,25.0,0.0,2.0,0.0,23.0,43.0,14.0,28.0,1.0,0.0,2019-12-31
TEXAS,Seabrook5,14611.0,20.0,0.0,10.0,2.0,8.0,198.0,32.0,146.0,20.0,0.0,2019-12-31
TEXAS,Seagoville5,17120.0,14.0,0.0,2.0,5.0,7.0,355.0,73.0,186.0,96.0,0.0,2019-12-31
TEXAS,Seagraves,2904.0,16.0,0.0,1.0,1.0,14.0,31.0,9.0,20.0,2.0,0.0,2019-12-31
TEXAS,Sealy,6593.0,11.0,0.0,0.0,2.0,9.0,121.0,36.0,73.0,12.0,0.0,2019-12-31
TEXAS,Seguin,30244.0,84.0,1.0,11.0,18.0,54.0,714.0,104.0,567.0,43.0,1.0,2019-12-31
TEXAS,Selma,12054.0,19.0,1.0,5.0,1.0,12.0,258.0,21.0,220.0,17.0,1.0,2019-12-31
TEXAS,Seminole,7784.0,11.0,0.0,2.0,0.0,9.0,83.0,18.0,58.0,7.0,0.0,2019-12-31
TEXAS,Seven Points,1534.0,8.0,0.0,1.0,0.0,7.0,47.0,11.0,29.0,7.0,0.0,2019-12-31
TEXAS,Seymour,2600.0,5.0,0.0,1.0,0.0,4.0,25.0,5.0,16.0,4.0,0.0,2019-12-31
TEXAS,Shavano Park,4052.0,2.0,0.0,0.0,0.0,2.0,20.0,4.0,16.0,0.0,0.0,2019-12-31
TEXAS,Shenandoah,3077.0,12.0,0.0,5.0,3.0,4.0,265.0,17.0,227.0,21.0,0.0,2019-12-31
TEXAS,Sherman5,43002.0,179.0,3.0,32.0,27.0,117.0,1122.0,241.0,790.0,91.0,4.0,2019-12-31
TEXAS,Shiner,2181.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,2019-12-31
TEXAS,Silsbee,6650.0,14.0,1.0,0.0,1.0,12.0,69.0,7.0,47.0,15.0,1.0,2019-12-31
TEXAS,Sinton5,5373.0,46.0,0.0,10.0,2.0,34.0,190.0,40.0,136.0,14.0,0.0,2019-12-31
TEXAS,Slaton,5877.0,24.0,0.0,2.0,2.0,20.0,203.0,40.0,139.0,24.0,2.0,2019-12-31
TEXAS,Smithville5,4565.0,2.0,0.0,0.0,0.0,2.0,62.0,11.0,48.0,3.0,3.0,2019-12-31
TEXAS,Snyder5,11161.0,160.0,0.0,7.0,3.0,150.0,226.0,74.0,134.0,18.0,4.0,2019-12-31
TEXAS,Socorro,34841.0,43.0,0.0,5.0,4.0,34.0,299.0,38.0,232.0,29.0,1.0,2019-12-31
TEXAS,Sonora5,2736.0,3.0,0.0,1.0,0.0,2.0,14.0,3.0,7.0,4.0,0.0,2019-12-31
TEXAS,Sour Lake5,1887.0,9.0,0.0,2.0,0.0,7.0,25.0,6.0,14.0,5.0,0.0,2019-12-31
TEXAS,South Houston,17655.0,82.0,1.0,6.0,33.0,42.0,453.0,85.0,268.0,100.0,0.0,2019-12-31
TEXAS,Southlake,33049.0,10.0,0.0,0.0,5.0,5.0,387.0,30.0,337.0,20.0,0.0,2019-12-31
TEXAS,South Padre Island,2805.0,44.0,0.0,20.0,6.0,18.0,365.0,18.0,318.0,29.0,0.0,2019-12-31
TEXAS,Southside Place,1902.0,3.0,0.0,0.0,2.0,1.0,13.0,2.0,10.0,1.0,0.0,2019-12-31
TEXAS,Spearman,3275.0,3.0,0.0,0.0,0.0,3.0,8.0,3.0,3.0,2.0,0.0,2019-12-31
TEXAS,Splendora,2199.0,8.0,0.0,1.0,2.0,5.0,29.0,11.0,6.0,12.0,0.0,2019-12-31
TEXAS,Springtown,3102.0,3.0,0.0,0.0,0.0,3.0,63.0,8.0,55.0,0.0,0.0,2019-12-31
TEXAS,Spring Valley,4414.0,1.0,0.0,0.0,1.0,0.0,85.0,3.0,70.0,12.0,0.0,2019-12-31
TEXAS,Stafford,18380.0,109.0,1.0,24.0,31.0,53.0,592.0,60.0,490.0,42.0,0.0,2019-12-31
TEXAS,Stamford,2898.0,4.0,0.0,0.0,0.0,4.0,40.0,15.0,24.0,1.0,0.0,2019-12-31
TEXAS,Stephenville,21748.0,39.0,0.0,16.0,7.0,16.0,393.0,69.0,313.0,11.0,0.0,2019-12-31
TEXAS,Stratford,2103.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,2019-12-31
TEXAS,Sullivan City5,4152.0,44.0,0.0,4.0,0.0,40.0,59.0,10.0,47.0,2.0,0.0,2019-12-31
TEXAS,Sulphur Springs5,16220.0,33.0,0.0,6.0,7.0,20.0,169.0,20.0,118.0,31.0,0.0,2019-12-31
TEXAS,Sunset Valley,683.0,5.0,0.0,0.0,2.0,3.0,135.0,4.0,126.0,5.0,0.0,2019-12-31
TEXAS,Surfside Beach,594.0,1.0,0.0,1.0,0.0,0.0,24.0,3.0,19.0,2.0,0.0,2019-12-31
TEXAS,Sweeny,3745.0,8.0,0.0,1.0,3.0,4.0,68.0,12.0,55.0,1.0,0.0,2019-12-31
TEXAS,Taft,2904.0,9.0,0.0,3.0,1.0,5.0,34.0,10.0,22.0,2.0,0.0,2019-12-31
TEXAS,Tahoka,2624.0,1.0,0.0,0.0,0.0,1.0,16.0,6.0,5.0,5.0,0.0,2019-12-31
TEXAS,Tatum5,1394.0,2.0,0.0,0.0,0.0,2.0,40.0,19.0,17.0,4.0,0.0,2019-12-31
TEXAS,Taylor,17405.0,42.0,0.0,2.0,7.0,33.0,431.0,89.0,314.0,28.0,2.0,2019-12-31
TEXAS,Teague,3524.0,15.0,0.0,4.0,0.0,11.0,54.0,20.0,30.0,4.0,0.0,2019-12-31
TEXAS,Temple,77558.0,217.0,4.0,61.0,39.0,113.0,1718.0,244.0,1276.0,198.0,1.0,2019-12-31
TEXAS,Tenaha,1153.0,4.0,0.0,0.0,1.0,3.0,9.0,4.0,2.0,3.0,0.0,2019-12-31
TEXAS,Terrell,18395.0,44.0,2.0,4.0,8.0,30.0,631.0,103.0,465.0,63.0,0.0,2019-12-31
TEXAS,Terrell Hills,5496.0,2.0,0.0,1.0,1.0,0.0,83.0,52.0,28.0,3.0,0.0,2019-12-31
TEXAS,Texarkana,37401.0,157.0,3.0,33.0,43.0,78.0,1710.0,280.0,1347.0,83.0,19.0,2019-12-31
TEXAS,Texas City5,49659.0,199.0,5.0,29.0,52.0,113.0,1400.0,184.0,1090.0,126.0,3.0,2019-12-31
TEXAS,The Colony,44356.0,122.0,1.0,62.0,13.0,46.0,641.0,74.0,509.0,58.0,6.0,2019-12-31
TEXAS,Thrall,968.0,3.0,0.0,1.0,0.0,2.0,10.0,4.0,6.0,0.0,0.0,2019-12-31
TEXAS,Tioga,1035.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2019-12-31
TEXAS,Tool,2337.0,1.0,0.0,0.0,0.0,1.0,15.0,3.0,10.0,2.0,0.0,2019-12-31
TEXAS,Trophy Club,13031.0,1.0,0.0,0.0,1.0,0.0,64.0,12.0,49.0,3.0,1.0,2019-12-31
TEXAS,Troup,2059.0,8.0,0.0,1.0,0.0,7.0,41.0,9.0,26.0,6.0,0.0,2019-12-31
TEXAS,Troy,2044.0,4.0,0.0,0.0,0.0,4.0,30.0,4.0,23.0,3.0,0.0,2019-12-31
TEXAS,Tulia,4644.0,29.0,0.0,3.0,6.0,20.0,138.0,33.0,101.0,4.0,0.0,2019-12-31
TEXAS,Tye,1318.0,6.0,0.0,0.0,1.0,5.0,16.0,5.0,11.0,0.0,0.0,2019-12-31
TEXAS,Tyler,106851.0,401.0,0.0,72.0,58.0,271.0,3206.0,439.0,2597.0,170.0,0.0,2019-12-31
TEXAS,Universal City5,21062.0,74.0,0.0,9.0,22.0,43.0,577.0,116.0,416.0,45.0,4.0,2019-12-31
TEXAS,University Park,25434.0,6.0,0.0,1.0,3.0,2.0,189.0,18.0,135.0,36.0,0.0,2019-12-31
TEXAS,Uvalde,16233.0,53.0,1.0,10.0,4.0,38.0,611.0,69.0,528.0,14.0,0.0,2019-12-31
TEXAS,Van,2713.0,5.0,0.0,5.0,0.0,0.0,41.0,11.0,29.0,1.0,0.0,2019-12-31
TEXAS,Van Alstyne,4437.0,9.0,0.0,1.0,1.0,7.0,47.0,5.0,40.0,2.0,0.0,2019-12-31
TEXAS,Venus5,3986.0,6.0,0.0,3.0,0.0,3.0,20.0,2.0,17.0,1.0,1.0,2019-12-31
TEXAS,Vernon5,10312.0,48.0,0.0,9.0,4.0,35.0,191.0,44.0,137.0,10.0,1.0,2019-12-31
TEXAS,Victoria,67581.0,347.0,3.0,66.0,52.0,226.0,1974.0,382.0,1474.0,118.0,1.0,2019-12-31
TEXAS,Vidor,10499.0,20.0,0.0,1.0,5.0,14.0,222.0,74.0,132.0,16.0,0.0,2019-12-31
TEXAS,Waco,139870.0,799.0,10.0,88.0,133.0,568.0,4599.0,784.0,3492.0,323.0,9.0,2019-12-31
TEXAS,Wake Village5,5417.0,28.0,0.0,4.0,1.0,23.0,78.0,16.0,52.0,10.0,1.0,2019-12-31
TEXAS,Waller,3611.0,4.0,0.0,0.0,0.0,4.0,50.0,5.0,38.0,7.0,0.0,2019-12-31
TEXAS,Wallis5,1322.0,10.0,0.0,0.0,0.0,10.0,8.0,2.0,6.0,0.0,0.0,2019-12-31
TEXAS,Watauga,24685.0,39.0,2.0,4.0,8.0,25.0,383.0,29.0,320.0,34.0,0.0,2019-12-31
TEXAS,Weatherford,32656.0,50.0,1.0,22.0,4.0,23.0,482.0,53.0,383.0,46.0,0.0,2019-12-31
TEXAS,Weimar,2180.0,5.0,0.0,2.0,0.0,3.0,20.0,1.0,17.0,2.0,0.0,2019-12-31
TEXAS,Weslaco,41729.0,155.0,2.0,33.0,29.0,91.0,1528.0,161.0,1313.0,54.0,2.0,2019-12-31
TEXAS,West Columbia,3881.0,11.0,0.0,4.0,1.0,6.0,64.0,11.0,44.0,9.0,1.0,2019-12-31
TEXAS,West Lake Hills,3349.0,3.0,0.0,0.0,2.0,1.0,83.0,8.0,73.0,2.0,0.0,2019-12-31
TEXAS,West Orange,3299.0,13.0,0.0,3.0,0.0,10.0,133.0,7.0,121.0,5.0,0.0,2019-12-31
TEXAS,Westover Hills,685.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,11.0,1.0,0.0,2019-12-31
TEXAS,West University Place,15818.0,6.0,0.0,1.0,4.0,1.0,124.0,49.0,68.0,7.0,0.0,2019-12-31
TEXAS,Westworth5,2720.0,10.0,0.0,2.0,2.0,6.0,207.0,13.0,188.0,6.0,0.0,2019-12-31
TEXAS,Wharton,8627.0,40.0,0.0,4.0,13.0,23.0,212.0,40.0,159.0,13.0,2.0,2019-12-31
TEXAS,Whitehouse,8945.0,12.0,0.0,1.0,2.0,9.0,72.0,11.0,59.0,2.0,1.0,2019-12-31
TEXAS,White Oak5,6345.0,4.0,0.0,0.0,1.0,3.0,95.0,16.0,70.0,9.0,0.0,2019-12-31
TEXAS,Whitesboro,4115.0,6.0,0.0,0.0,0.0,6.0,29.0,10.0,15.0,4.0,0.0,2019-12-31
TEXAS,White Settlement,18127.0,26.0,1.0,0.0,8.0,17.0,359.0,56.0,243.0,60.0,2.0,2019-12-31
TEXAS,Whitney,2188.0,8.0,0.0,0.0,0.0,8.0,55.0,9.0,40.0,6.0,0.0,2019-12-31
TEXAS,Wichita Falls,104551.0,364.0,4.0,103.0,85.0,172.0,3183.0,557.0,2394.0,232.0,2.0,2019-12-31
TEXAS,Willis,6587.0,27.0,0.0,6.0,5.0,16.0,156.0,28.0,116.0,12.0,0.0,2019-12-31
TEXAS,Willow Park,5808.0,5.0,0.0,0.0,2.0,3.0,43.0,8.0,33.0,2.0,0.0,2019-12-31
TEXAS,Wills Point,3684.0,8.0,0.0,0.0,1.0,7.0,52.0,20.0,24.0,8.0,0.0,2019-12-31
TEXAS,Wilmer,4916.0,8.0,0.0,0.0,5.0,3.0,111.0,15.0,84.0,12.0,1.0,2019-12-31
TEXAS,Winnsboro,3289.0,5.0,0.0,2.0,0.0,3.0,49.0,26.0,20.0,3.0,0.0,2019-12-31
TEXAS,Winters,2448.0,10.0,0.0,0.0,1.0,9.0,16.0,9.0,7.0,0.0,0.0,2019-12-31
TEXAS,Wolfforth,5445.0,3.0,0.0,0.0,1.0,2.0,53.0,8.0,39.0,6.0,1.0,2019-12-31
TEXAS,Woodway,9033.0,16.0,0.0,6.0,0.0,10.0,91.0,5.0,80.0,6.0,0.0,2019-12-31
TEXAS,Wortham,1000.0,7.0,0.0,1.0,0.0,6.0,22.0,11.0,9.0,2.0,0.0,2019-12-31
TEXAS,Wylie,52921.0,37.0,0.0,13.0,9.0,15.0,381.0,21.0,340.0,20.0,4.0,2019-12-31
TEXAS,Yoakum5,5962.0,20.0,0.0,3.0,3.0,14.0,101.0,69.0,32.0,0.0,1.0,2019-12-31
UTAH,Alta,383.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,1.0,0.0,2019-12-31
UTAH,American Fork/Cedar Hills5,43610.0,18.0,0.0,2.0,4.0,12.0,817.0,51.0,736.0,30.0,2.0,2019-12-31
UTAH,Aurora,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
UTAH,Big Water,506.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-12-31
UTAH,Bluffdale,15976.0,25.0,0.0,9.0,6.0,10.0,129.0,35.0,79.0,15.0,0.0,2019-12-31
UTAH,Bountiful,44280.0,36.0,0.0,14.0,1.0,21.0,447.0,55.0,372.0,20.0,0.0,2019-12-31
UTAH,Brigham City5,19592.0,41.0,0.0,18.0,1.0,22.0,338.0,63.0,247.0,28.0,1.0,2019-12-31
UTAH,Cedar City,33614.0,93.0,0.0,22.0,2.0,69.0,632.0,78.0,510.0,44.0,0.0,2019-12-31
UTAH,Centerville,18018.0,21.0,0.0,13.0,2.0,6.0,289.0,61.0,215.0,13.0,3.0,2019-12-31
UTAH,Clearfield,32217.0,56.0,0.0,12.0,5.0,39.0,369.0,38.0,292.0,39.0,3.0,2019-12-31
UTAH,Clinton,22544.0,17.0,0.0,1.0,1.0,15.0,300.0,15.0,266.0,19.0,0.0,2019-12-31
UTAH,Cottonwood Heights5,34183.0,54.0,0.0,16.0,10.0,28.0,806.0,90.0,688.0,28.0,2.0,2019-12-31
UTAH,Draper,49112.0,69.0,0.0,27.0,5.0,37.0,906.0,129.0,722.0,55.0,9.0,2019-12-31
UTAH,Enoch,7199.0,20.0,0.0,1.0,0.0,19.0,30.0,7.0,18.0,5.0,0.0,2019-12-31
UTAH,Ephraim,7449.0,21.0,0.0,18.0,0.0,3.0,46.0,4.0,41.0,1.0,0.0,2019-12-31
UTAH,Farmington,25409.0,19.0,0.0,9.0,0.0,10.0,350.0,28.0,296.0,26.0,1.0,2019-12-31
UTAH,Grantsville,11942.0,36.0,0.0,12.0,1.0,23.0,162.0,27.0,112.0,23.0,4.0,2019-12-31
UTAH,Harrisville,6845.0,11.0,0.0,5.0,4.0,2.0,237.0,40.0,188.0,9.0,1.0,2019-12-31
UTAH,Heber,17142.0,11.0,0.0,4.0,1.0,6.0,146.0,18.0,116.0,12.0,,2019-12-31
UTAH,Helper,2077.0,5.0,0.0,2.0,0.0,3.0,49.0,13.0,34.0,2.0,0.0,2019-12-31
UTAH,Hurricane,18850.0,36.0,0.0,12.0,1.0,23.0,267.0,40.0,209.0,18.0,0.0,2019-12-31
UTAH,Kanab,4850.0,8.0,0.0,2.0,0.0,6.0,55.0,5.0,46.0,4.0,0.0,2019-12-31
UTAH,Kaysville,32691.0,23.0,0.0,10.0,1.0,12.0,274.0,44.0,214.0,16.0,1.0,2019-12-31
UTAH,La Verkin,4442.0,8.0,0.0,4.0,0.0,4.0,57.0,7.0,47.0,3.0,0.0,2019-12-31
UTAH,Layton,78585.0,129.0,0.0,46.0,11.0,72.0,1558.0,238.0,1240.0,80.0,6.0,2019-12-31
UTAH,Logan,52029.0,113.0,3.0,35.0,5.0,70.0,691.0,105.0,549.0,37.0,1.0,2019-12-31
UTAH,Mapleton,10463.0,2.0,0.0,1.0,0.0,1.0,41.0,4.0,35.0,2.0,0.0,2019-12-31
UTAH,Moab,5349.0,42.0,0.0,20.0,2.0,20.0,132.0,21.0,109.0,2.0,3.0,2019-12-31
UTAH,Monticello,1998.0,7.0,0.0,1.0,0.0,6.0,14.0,1.0,10.0,3.0,0.0,2019-12-31
UTAH,Mount Pleasant,3517.0,4.0,0.0,4.0,0.0,0.0,44.0,4.0,40.0,0.0,1.0,2019-12-31
UTAH,Murray,49642.0,218.0,0.0,49.0,31.0,138.0,2890.0,423.0,2062.0,405.0,1.0,2019-12-31
UTAH,Naples,2113.0,2.0,0.0,1.0,0.0,1.0,12.0,3.0,9.0,0.0,0.0,2019-12-31
UTAH,Nephi,6207.0,5.0,0.0,3.0,0.0,2.0,74.0,12.0,57.0,5.0,0.0,2019-12-31
UTAH,North Ogden,20352.0,17.0,0.0,6.0,0.0,11.0,203.0,44.0,142.0,17.0,0.0,2019-12-31
UTAH,North Park,16411.0,10.0,1.0,7.0,0.0,2.0,207.0,11.0,184.0,12.0,,2019-12-31
UTAH,North Salt Lake,21501.0,25.0,1.0,10.0,4.0,10.0,343.0,48.0,260.0,35.0,0.0,2019-12-31
UTAH,Ogden,87875.0,384.0,6.0,84.0,63.0,231.0,3211.0,484.0,2382.0,345.0,22.0,2019-12-31
UTAH,Orem,98686.0,89.0,2.0,37.0,11.0,39.0,1970.0,156.0,1673.0,141.0,5.0,2019-12-31
UTAH,Park City,8620.0,54.0,0.0,3.0,2.0,49.0,276.0,15.0,252.0,9.0,0.0,2019-12-31
UTAH,Payson,19981.0,20.0,0.0,6.0,3.0,11.0,323.0,31.0,272.0,20.0,,2019-12-31
UTAH,Pleasant Grove,39066.0,39.0,0.0,10.0,1.0,28.0,365.0,50.0,291.0,24.0,0.0,2019-12-31
UTAH,Pleasant View,11137.0,4.0,0.0,1.0,0.0,3.0,85.0,19.0,56.0,10.0,0.0,2019-12-31
UTAH,Provo,117189.0,135.0,1.0,44.0,13.0,77.0,1767.0,163.0,1476.0,128.0,1.0,2019-12-31
UTAH,Richfield5,7952.0,6.0,0.0,0.0,0.0,6.0,245.0,47.0,190.0,8.0,1.0,2019-12-31
UTAH,Riverdale,8821.0,26.0,0.0,6.0,8.0,12.0,559.0,39.0,491.0,29.0,0.0,2019-12-31
UTAH,Roosevelt,7189.0,30.0,0.0,24.0,0.0,6.0,213.0,23.0,169.0,21.0,2.0,2019-12-31
UTAH,Roy,39001.0,55.0,0.0,20.0,8.0,27.0,466.0,62.0,345.0,59.0,1.0,2019-12-31
UTAH,Salem5,8760.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,27.0,0.0,0.0,2019-12-31
UTAH,Salina5,2573.0,4.0,0.0,0.0,0.0,4.0,78.0,14.0,58.0,6.0,1.0,2019-12-31
UTAH,Salt Lake City,202426.0,1442.0,13.0,234.0,403.0,792.0,11452.0,1290.0,8902.0,1260.0,30.0,2019-12-31
UTAH,Sandy,97797.0,187.0,3.0,48.0,35.0,101.0,2368.0,334.0,1841.0,193.0,6.0,2019-12-31
UTAH,Santa Clara/Ivins,17346.0,9.0,0.0,3.0,0.0,6.0,135.0,36.0,97.0,2.0,0.0,2019-12-31
UTAH,Santaquin/Genola,14288.0,8.0,1.0,3.0,1.0,3.0,71.0,11.0,57.0,3.0,0.0,2019-12-31
UTAH,Saratoga Springs,33647.0,53.0,0.0,21.0,4.0,28.0,259.0,96.0,152.0,11.0,0.0,2019-12-31
UTAH,South Jordan,77645.0,73.0,2.0,16.0,9.0,46.0,1124.0,167.0,879.0,78.0,1.0,2019-12-31
UTAH,South Ogden,17215.0,25.0,0.0,14.0,1.0,10.0,263.0,30.0,200.0,33.0,0.0,2019-12-31
UTAH,South Salt Lake,25599.0,205.0,1.0,24.0,49.0,131.0,1865.0,255.0,1260.0,350.0,4.0,2019-12-31
UTAH,Spanish Fork,40604.0,7.0,0.0,2.0,1.0,4.0,332.0,38.0,278.0,16.0,0.0,2019-12-31
UTAH,Springdale,620.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,13.0,1.0,0.0,2019-12-31
UTAH,Springville,33542.0,19.0,1.0,6.0,3.0,9.0,501.0,47.0,413.0,41.0,0.0,2019-12-31
UTAH,St. George,89160.0,181.0,2.0,48.0,13.0,118.0,1397.0,229.0,1023.0,145.0,3.0,2019-12-31
UTAH,Sunset,5364.0,12.0,0.0,0.0,0.0,12.0,57.0,13.0,40.0,4.0,0.0,2019-12-31
UTAH,Syracuse,31230.0,25.0,0.0,14.0,1.0,10.0,196.0,32.0,153.0,11.0,5.0,2019-12-31
UTAH,Tooele,35719.0,73.0,1.0,45.0,7.0,20.0,860.0,106.0,690.0,64.0,2.0,2019-12-31
UTAH,Tremonton,9038.0,14.0,0.0,6.0,0.0,8.0,140.0,40.0,90.0,10.0,,2019-12-31
UTAH,Washington,29047.0,29.0,0.0,8.0,2.0,19.0,432.0,52.0,361.0,19.0,0.0,2019-12-31
UTAH,West Bountiful,5790.0,11.0,0.0,7.0,0.0,4.0,102.0,10.0,77.0,15.0,1.0,2019-12-31
UTAH,West Jordan,117644.0,264.0,1.0,39.0,35.0,189.0,2555.0,268.0,2083.0,204.0,7.0,2019-12-31
UTAH,West Valley,137269.0,960.0,11.0,159.0,136.0,654.0,4378.0,644.0,3030.0,704.0,15.0,2019-12-31
UTAH,Woods Cross,11531.0,42.0,1.0,10.0,3.0,28.0,160.0,21.0,104.0,35.0,2.0,2019-12-31
VERMONT,Barre,8551.0,64.0,0.0,18.0,3.0,43.0,203.0,20.0,183.0,0.0,3.0,2019-12-31
VERMONT,Barre Town,7679.0,6.0,0.0,1.0,0.0,5.0,67.0,3.0,62.0,2.0,1.0,2019-12-31
VERMONT,Bellows Falls,2988.0,7.0,0.0,0.0,2.0,5.0,54.0,11.0,42.0,1.0,0.0,2019-12-31
